Date,Price,Solar_BE,Load_BE,Load_FR,Gen_FR,temperature_2m,relative_humidity_2m,Wind_Total_BE,naive_prediction
2023-04-24 16:00:00,86.92,2271.0,9783.5,47550.0,48643.0,12.0515,63.575073,1830.0,96.75
2023-04-24 17:00:00,98.41,1788.0,9856.0,46600.0,49933.0,11.5015,64.115715,1558.0,100.99
2023-04-24 18:00:00,117.48,1106.0,9999.0,47350.0,52069.0,11.3015,62.30428,1361.0,122.33
2023-04-24 19:00:00,134.57,460.0,9983.0,49900.0,52575.0,10.9515,62.003872,1239.0,143.61
2023-04-24 20:00:00,135.97,72.0,9961.0,49150.0,51728.0,9.9515,66.27808,1192.0,142.78
2023-04-24 21:00:00,138.0,0.0,9693.75,47500.0,51498.0,8.4515,72.55233,1158.0,134.25
2023-04-24 22:00:00,134.91,0.0,9513.5,46200.0,50308.0,6.9014997,81.20388,1192.0,122.82
2023-04-24 23:00:00,133.63,0.0,9251.25,48200.0,49703.0,7.4515,79.86844,1238.0,109.16
2023-04-25 00:00:00,114.41,0.0,8548.0,46300.0,49744.0,7.3015,82.4032,961.0,105.31
2023-04-25 01:00:00,100.0,0.0,8078.5,43650.0,49253.0,7.2515,83.26515,888.0,102.07
2023-04-25 02:00:00,96.49,0.0,7838.75,43050.0,48206.0,6.9014997,81.48954,919.0,101.1
2023-04-25 03:00:00,92.01,0.0,7798.5,40800.0,47486.0,6.9014997,80.91912,1032.0,101.29
2023-04-25 04:00:00,91.79,0.0,7771.5,39850.0,47467.0,6.6514997,83.483826,1135.0,100.55
2023-04-25 05:00:00,97.39,0.0,8150.25,40850.0,48224.0,6.4014997,86.130844,1194.0,101.27
2023-04-25 06:00:00,121.6,27.0,8977.75,44350.0,50601.0,6.2015,87.02057,1216.0,127.0
2023-04-25 07:00:00,134.1,375.0,9670.75,48400.0,51981.0,6.2015,86.41266,1176.0,140.27
2023-04-25 08:00:00,134.93,1188.0,10060.5,51550.0,52472.0,6.6015,83.47776,1020.0,154.88
2023-04-25 09:00:00,129.34,2032.0,10310.5,53100.0,52487.0,6.9014997,75.67379,985.0,133.99
2023-04-25 10:00:00,118.6,2727.0,10316.0,53100.0,52227.0,7.2515,73.62057,930.0,106.21
2023-04-25 11:00:00,107.45,3270.0,10292.0,53100.0,51510.0,7.9515,75.056335,815.0,103.58
2023-04-25 12:00:00,113.35,3448.0,10203.0,54100.0,51435.0,9.5515,66.89339,752.0,98.04
2023-04-25 13:00:00,104.11,3402.0,9948.5,53950.0,51320.0,9.6015,63.008724,727.0,87.04
2023-04-25 14:00:00,99.69,3464.0,9849.5,51600.0,50357.0,9.4015,66.3915,718.0,88.32
2023-04-25 15:00:00,106.19,3308.0,9877.5,49200.0,49378.0,10.0515,58.588116,742.0,79.78
2023-04-25 16:00:00,97.8,2878.0,9772.75,48150.0,49348.0,10.2515,54.40562,678.0,81.43
2023-04-25 17:00:00,100.77,2391.0,9742.75,47300.0,50220.0,10.3515,52.703213,653.0,94.59
2023-04-25 18:00:00,131.07,1549.0,9850.75,48050.0,51842.0,9.9015,53.1525,600.0,108.21
2023-04-25 19:00:00,145.03,577.0,9824.0,50350.0,52527.0,9.1015,54.688084,565.0,130.46
2023-04-25 20:00:00,144.16,88.0,9798.0,50000.0,52550.0,7.9014997,61.937737,526.0,137.4
2023-04-25 21:00:00,145.19,0.0,9566.0,48950.0,52185.0,6.0515,69.05589,493.0,134.28
2023-04-25 22:00:00,145.2,0.0,9360.75,47150.0,51905.0,4.9515,74.26147,418.0,128.4
2023-04-25 23:00:00,130.96,0.0,9083.5,48850.0,51540.0,3.9515,79.35423,340.0,111.33
2023-04-26 00:00:00,113.19,0.0,8618.75,46300.0,50440.0,3.0514998,84.55044,216.0,110.0
2023-04-26 01:00:00,103.8,0.0,8159.0,44500.0,49022.0,1.9514999,89.464775,121.0,97.54
2023-04-26 02:00:00,94.81,0.0,7853.5,44050.0,48120.0,3.4515,80.14436,71.0,99.92
2023-04-26 03:00:00,95.0,0.0,7812.25,41800.0,47358.0,3.2015,80.98298,47.0,98.95
2023-04-26 04:00:00,93.33,0.0,7951.0,40850.0,47497.0,0.8515,89.700966,35.0,101.33
2023-04-26 05:00:00,102.72,0.0,8361.0,42100.0,48992.0,0.9515,89.70898,31.0,105.87
2023-04-26 06:00:00,125.16,31.0,9140.75,46100.0,51182.0,1.2514999,90.05953,29.0,130.0
2023-04-26 07:00:00,139.91,392.0,9902.75,50050.0,52784.0,1.8515,90.10583,26.0,139.01
2023-04-26 08:00:00,153.9,1103.0,10321.25,52700.0,53305.0,3.7015,87.08427,23.0,142.38
2023-04-26 09:00:00,148.34,1903.0,10625.25,53650.0,53369.0,5.6514997,76.54637,12.0,133.67
2023-04-26 10:00:00,148.69,2622.0,10616.25,53500.0,53618.0,6.8515,68.727425,9.0,98.94
2023-04-26 11:00:00,129.2,3143.0,10684.5,53250.0,53557.0,8.0515,60.869946,9.0,89.2
2023-04-26 12:00:00,119.51,3573.0,10522.5,53900.0,52895.0,9.1015,55.884903,10.0,-10.0
2023-04-26 13:00:00,102.48,3800.0,10507.5,53800.0,52906.0,9.8015,53.509697,13.0,0.01
2023-04-26 14:00:00,106.33,3799.0,10557.5,50950.0,52548.0,9.4015,54.965607,15.0,-30.0
2023-04-26 15:00:00,92.85,3580.0,10348.0,48900.0,51909.0,10.0515,53.57703,19.0,-50.0
2023-04-26 16:00:00,98.2,3024.0,9973.75,47150.0,51449.0,10.0515,53.384743,31.0,-30.0
2023-04-26 17:00:00,114.48,2314.0,9801.0,45950.0,51974.0,10.0515,53.384743,66.0,75.45
2023-04-26 18:00:00,131.18,1422.0,9895.75,46650.0,53781.0,10.1515,53.411705,133.0,98.48
2023-04-26 19:00:00,148.11,562.0,9867.25,48800.0,54149.0,9.9515,53.166016,238.0,120.53
2023-04-26 20:00:00,154.97,88.0,9804.75,48400.0,54206.0,8.8515,61.943268,373.0,132.24
2023-04-26 21:00:00,146.16,0.0,9579.0,47550.0,53317.0,6.1514997,71.60286,509.0,122.82
2023-04-26 22:00:00,136.25,0.0,9425.5,46950.0,52374.0,5.3515,75.13803,590.0,109.9
2023-04-26 23:00:00,120.7,0.0,9189.0,48850.0,51547.0,4.7015,78.89833,607.0,101.66
2023-04-27 00:00:00,107.12,0.0,8607.0,46500.0,51513.0,4.0015,81.97291,783.0,100.19
2023-04-27 01:00:00,100.39,0.0,8271.5,44100.0,50622.0,3.6015,83.40699,812.0,94.35
2023-04-27 02:00:00,97.85,0.0,7994.75,43100.0,50022.0,2.9515,86.076195,817.0,96.76
2023-04-27 03:00:00,96.35,0.0,7875.5,40400.0,49730.0,2.9515,86.38663,791.0,94.98
2023-04-27 04:00:00,97.33,0.0,8014.5,39100.0,49625.0,2.5514998,87.91676,777.0,97.18
2023-04-27 05:00:00,106.99,0.0,8350.0,39950.0,50357.0,2.2015,89.48515,775.0,102.78
2023-04-27 06:00:00,122.26,37.0,9129.5,43400.0,52953.0,1.9015,90.435715,785.0,127.97
2023-04-27 07:00:00,142.69,408.0,9919.75,47350.0,54534.0,2.3515,89.175476,836.0,144.48
2023-04-27 08:00:00,135.61,1253.0,10437.75,50200.0,54911.0,3.9515,86.48927,912.0,144.7
2023-04-27 09:00:00,116.38,2318.0,10643.5,51500.0,54549.0,6.0515,81.374886,864.0,130.07
2023-04-27 10:00:00,98.85,3258.0,10587.75,51350.0,54010.0,8.3015,73.036354,816.0,108.21
2023-04-27 11:00:00,93.12,3956.0,10610.75,51050.0,53186.0,10.1515,62.03269,830.0,96.94
2023-04-27 12:00:00,96.25,4331.0,10359.75,51250.0,52843.0,11.2015,56.43157,870.0,94.23
2023-04-27 13:00:00,92.61,4190.0,10330.75,51250.0,52420.0,12.1015,54.701393,906.0,89.61
2023-04-27 14:00:00,88.03,3817.0,10237.0,49000.0,51929.0,12.4015,47.86793,917.0,88.71
2023-04-27 15:00:00,85.82,3413.0,10009.25,47250.0,51414.0,13.3015,47.273487,944.0,86.72
2023-04-27 16:00:00,87.5,2933.0,9853.5,45500.0,51638.0,13.6515,46.538433,1011.0,92.09
2023-04-27 17:00:00,100.25,2146.0,9921.25,44250.0,53139.0,13.5015,47.667294,1120.0,103.76
2023-04-27 18:00:00,118.36,1234.0,9984.25,44650.0,54532.0,13.5015,49.038013,1304.0,128.99
2023-04-27 19:00:00,128.36,514.0,9782.5,47000.0,55056.0,12.7515,55.84331,1583.0,142.46
2023-04-27 20:00:00,132.21,85.0,9680.0,46700.0,54714.0,11.4015,61.0322,1952.0,147.08
2023-04-27 21:00:00,124.36,0.0,9423.75,46100.0,53832.0,10.8015,61.750854,2358.0,141.33
2023-04-27 22:00:00,115.32,0.0,9252.5,45150.0,53338.0,9.6515,73.538864,2693.0,134.08
2023-04-27 23:00:00,99.32,0.0,8984.0,46700.0,52924.0,9.3515,76.35022,2860.0,123.6
2023-04-28 00:00:00,102.03,0.0,8323.25,43350.0,51230.0,9.0015,77.9002,2914.0,121.4
2023-04-28 01:00:00,92.97,0.0,7947.5,41000.0,50205.0,8.5015,86.64363,2870.0,106.26
2023-04-28 02:00:00,90.35,0.0,7700.5,40200.0,49198.0,8.9515,79.80642,2625.0,107.9
2023-04-28 03:00:00,87.2,0.0,7593.5,37700.0,48764.0,9.0515,84.349625,2204.0,104.05
2023-04-28 04:00:00,92.39,0.0,7615.0,36350.0,48055.0,9.4015,87.62573,2095.0,99.9
2023-04-28 05:00:00,95.85,0.0,8050.75,37550.0,49417.0,9.7015,91.300385,2262.0,108.0
2023-04-28 06:00:00,111.51,16.0,8767.75,41000.0,52036.0,11.1015,92.00642,2520.0,131.87
2023-04-28 07:00:00,123.78,180.0,9410.5,44500.0,53712.0,12.2015,95.17443,2644.0,141.83
2023-04-28 08:00:00,126.59,510.0,9970.5,47250.0,54831.0,13.1515,93.658005,2699.0,144.64
2023-04-28 09:00:00,120.49,896.0,10249.75,48250.0,55392.0,14.0015,91.87767,2822.0,142.03
2023-04-28 10:00:00,113.0,1396.0,10207.5,48550.0,55127.0,14.0015,92.7842,2945.0,113.0
2023-04-28 11:00:00,106.0,1975.0,10233.5,48400.0,55093.0,15.1515,86.42872,3039.0,101.25
2023-04-28 12:00:00,101.89,2472.0,9997.5,48900.0,54183.0,15.7515,83.71279,3116.0,90.0
2023-04-28 13:00:00,92.93,2629.0,9836.75,49350.0,53628.0,16.4515,76.71988,3204.0,95.3
2023-04-28 14:00:00,90.03,2587.0,9563.25,46650.0,53064.0,15.6515,75.586525,3263.0,79.52
2023-04-28 15:00:00,87.2,2411.0,9400.75,44800.0,51790.0,15.2015,76.77537,3300.0,77.56
2023-04-28 16:00:00,90.59,2111.0,9308.5,43350.0,51095.0,15.2515,75.02043,3254.0,84.07
2023-04-28 17:00:00,95.22,1699.0,9453.25,42550.0,51797.0,15.0015,74.72905,3085.0,99.49
2023-04-28 18:00:00,113.53,1142.0,9563.75,43250.0,53578.0,14.6015,75.91726,2832.0,123.28
2023-04-28 19:00:00,120.13,536.0,9377.25,44700.0,53290.0,14.1015,78.411674,2499.0,140.76
2023-04-28 20:00:00,125.65,96.0,9313.75,44300.0,51743.0,13.6015,81.81209,2110.0,144.34
2023-04-28 21:00:00,124.34,0.0,9161.25,43850.0,51619.0,13.2515,84.25745,1917.0,137.6
2023-04-28 22:00:00,116.71,0.0,9049.25,43150.0,51437.0,13.1015,87.3782,1849.0,143.2
2023-04-28 23:00:00,105.48,0.0,8780.75,44250.0,50619.0,12.5015,91.48215,1753.0,123.1
2023-04-29 00:00:00,115.59,0.0,8189.0,42200.0,49060.0,11.7515,91.73934,1161.0,130.08
2023-04-29 01:00:00,108.56,0.0,7749.75,39250.0,47771.0,10.4515,94.15671,963.0,105.1
2023-04-29 02:00:00,106.1,0.0,7463.75,38050.0,46765.0,8.7515,93.76015,796.0,109.82
2023-04-29 03:00:00,105.0,0.0,7304.75,35150.0,45595.0,8.4015,92.155365,666.0,93.3
2023-04-29 04:00:00,101.24,0.0,7293.75,33500.0,46132.0,8.2015,91.20065,563.0,91.35
2023-04-29 05:00:00,102.75,0.0,7341.0,33300.0,46231.0,8.2515,88.732574,485.0,96.06
2023-04-29 06:00:00,103.24,23.0,7611.25,34450.0,47076.0,8.3015,86.92289,402.0,99.82
2023-04-29 07:00:00,109.4,270.0,7881.0,35000.0,48206.0,8.0515,87.19907,346.0,108.84
2023-04-29 08:00:00,115.64,761.0,8265.75,37400.0,49383.0,8.1015005,86.90341,293.0,113.53
2023-04-29 09:00:00,106.61,1241.0,8724.75,39900.0,50285.0,8.4015,86.335724,237.0,116.0
2023-04-29 10:00:00,103.59,1721.0,9029.0,41300.0,49905.0,9.3515,82.663086,191.0,78.06
2023-04-29 11:00:00,92.87,2150.0,9122.25,41950.0,48005.0,10.1015,79.970856,151.0,84.5
2023-04-29 12:00:00,82.23,2441.0,9075.0,43500.0,47717.0,11.2015,75.869255,115.0,60.39
2023-04-29 13:00:00,84.55,2630.0,8950.75,43700.0,46673.0,12.4015,72.53167,81.0,43.62
2023-04-29 14:00:00,66.2,2691.0,8749.25,41200.0,46147.0,11.9015,72.68774,67.0,32.4
2023-04-29 15:00:00,69.05,2540.0,8578.25,39200.0,45996.0,12.7515,69.21233,84.0,52.62
2023-04-29 16:00:00,80.0,2222.0,8502.75,37750.0,45884.0,13.5515,65.916275,133.0,81.43
2023-04-29 17:00:00,85.0,1793.0,8595.25,37000.0,47782.0,13.8015,65.075806,214.0,95.0
2023-04-29 18:00:00,100.1,1219.0,8812.25,38200.0,50367.0,14.0015,64.898094,295.0,112.97
2023-04-29 19:00:00,116.57,579.0,8863.5,39850.0,50621.0,14.0015,65.119865,374.0,131.94
2023-04-29 20:00:00,116.45,108.0,8811.5,39750.0,50406.0,13.2515,71.95243,473.0,130.5
2023-04-29 21:00:00,120.0,0.0,8643.25,40450.0,50548.0,11.0015,83.43228,600.0,127.0
2023-04-29 22:00:00,115.57,0.0,8539.25,39950.0,51029.0,9.8015,89.46834,727.0,112.87
2023-04-29 23:00:00,110.0,0.0,8408.25,42500.0,50988.0,9.8015,86.18224,833.0,101.85
2023-04-30 00:00:00,99.28,0.0,7949.25,41100.0,50207.0,9.0515,85.22361,929.0,109.01
2023-04-30 01:00:00,91.09,0.0,7517.0,38250.0,47948.0,7.9014997,86.88389,913.0,97.55
2023-04-30 02:00:00,88.38,0.0,7153.0,37200.0,46535.0,6.6514997,88.287636,881.0,95.0
2023-04-30 03:00:00,85.43,0.0,6966.0,34200.0,45232.0,6.2515,88.25219,880.0,89.41
2023-04-30 04:00:00,78.9,0.0,6999.5,32800.0,45126.0,5.7515,90.08317,878.0,86.65
2023-04-30 05:00:00,80.17,0.0,7086.75,32550.0,45095.0,5.3515,91.96907,844.0,88.81
2023-04-30 06:00:00,85.2,52.0,7218.5,32650.0,45050.0,5.1514997,93.58346,790.0,89.93
2023-04-30 07:00:00,82.0,412.0,7429.5,32250.0,45160.0,5.6015,94.26153,749.0,93.89
2023-04-30 08:00:00,75.0,1464.0,7753.5,33850.0,44854.0,7.4515,91.15016,562.0,93.48
2023-04-30 09:00:00,50.0,2826.0,8197.5,36050.0,44912.0,9.5515,85.86288,433.0,90.22
2023-04-30 10:00:00,27.7,3949.0,8465.25,37950.0,43063.0,11.8015,81.028625,376.0,79.45
2023-04-30 11:00:00,48.01,4738.0,8638.75,39800.0,42858.0,13.9015,72.80594,348.0,48.15
2023-04-30 12:00:00,85.0,5124.0,8731.0,42100.0,43408.0,15.2515,63.217922,320.0,35.45
2023-04-30 13:00:00,43.33,5051.0,8499.5,42500.0,43076.0,16.2015,56.531963,323.0,10.0
2023-04-30 14:00:00,26.78,4598.0,8249.25,39300.0,40482.0,17.0015,51.217903,357.0,4.87
2023-04-30 15:00:00,1.71,3861.0,7965.25,36850.0,40022.0,16.7515,49.761257,397.0,34.7
2023-04-30 16:00:00,14.0,2994.0,7924.5,35650.0,41205.0,17.0015,49.147793,434.0,64.13
2023-04-30 17:00:00,70.57,2220.0,8224.75,35050.0,45549.0,17.1515,49.18891,478.0,98.94
2023-04-30 18:00:00,96.66,1355.0,8457.5,36100.0,48349.0,16.8015,51.16408,528.0,115.49
2023-04-30 19:00:00,106.89,596.0,8594.0,38450.0,50661.0,16.4515,58.949017,596.0,125.56
2023-04-30 20:00:00,121.1,117.0,8574.25,39050.0,51074.0,15.1515,66.484726,700.0,126.4
2023-04-30 21:00:00,122.2,0.0,8395.0,39100.0,51324.0,13.9015,69.67828,834.0,125.02
2023-04-30 22:00:00,117.12,0.0,8231.5,38550.0,51223.0,13.2015,71.69944,920.0,116.95
2023-04-30 23:00:00,108.71,0.0,8081.0,40800.0,50480.0,12.9015,72.131775,915.0,109.72
2023-05-01 00:00:00,109.9,0.0,7748.25,38700.0,48202.0,12.4515,73.03681,696.0,87.7
2023-05-01 01:00:00,99.9,0.0,7364.25,36400.0,47765.0,11.8515,74.18482,598.0,83.58
2023-05-01 02:00:00,95.49,0.0,7263.5,35600.0,46320.0,10.8515,80.07707,496.0,82.09
2023-05-01 03:00:00,90.88,0.0,7148.75,33100.0,45394.0,10.6015,83.10117,406.0,76.4
2023-05-01 04:00:00,87.61,0.0,7151.25,31700.0,45249.0,10.1015,83.60909,300.0,75.08
2023-05-01 05:00:00,88.0,0.0,7224.0,31600.0,44782.0,10.6015,77.61303,230.0,86.55
2023-05-01 06:00:00,87.44,36.0,7340.25,32150.0,45525.0,10.2515,79.71843,205.0,114.6
2023-05-01 07:00:00,91.89,335.0,7478.75,31900.0,45581.0,9.4015,87.62573,207.0,133.8
2023-05-01 08:00:00,90.49,852.0,7746.25,33450.0,46127.0,11.1015,82.600006,204.0,135.0
2023-05-01 09:00:00,88.5,1484.0,8067.75,35400.0,47374.0,12.6015,79.24749,208.0,126.92
2023-05-01 10:00:00,81.29,2208.0,8202.0,36750.0,47488.0,14.0515,74.067665,268.0,110.81
2023-05-01 11:00:00,67.5,2742.0,8322.0,37800.0,47115.0,15.3515,69.49659,398.0,108.01
2023-05-01 12:00:00,54.45,2982.0,8390.75,40000.0,47548.0,16.1515,67.369156,527.0,98.07
2023-05-01 13:00:00,34.69,2911.0,8122.25,40050.0,46100.0,15.6515,66.590904,667.0,94.9
2023-05-01 14:00:00,30.0,2765.0,7868.25,37150.0,45470.0,13.8015,78.8922,804.0,87.0
2023-05-01 15:00:00,41.12,2649.0,7678.5,34700.0,45772.0,15.9015,71.24728,919.0,84.91
2023-05-01 16:00:00,51.8,2494.0,7606.75,33600.0,45376.0,16.3015,61.977802,989.0,86.92
2023-05-01 17:00:00,49.33,2113.0,7865.0,33250.0,45357.0,16.001501,62.117657,994.0,98.41
2023-05-01 18:00:00,89.42,1413.0,8248.75,35400.0,48830.0,15.6015,61.397064,914.0,117.48
2023-05-01 19:00:00,109.55,623.0,8446.5,38600.0,49673.0,14.6015,67.957794,797.0,134.57
2023-05-01 20:00:00,123.35,123.0,8561.0,39100.0,50807.0,13.4515,76.75328,605.0,135.97
2023-05-01 21:00:00,121.72,0.0,8528.0,39700.0,50831.0,11.6015,86.07394,511.0,138.0
2023-05-01 22:00:00,117.9,0.0,8474.75,39000.0,51120.0,10.3015,93.204895,518.0,134.91
2023-05-01 23:00:00,111.04,0.0,8271.0,41400.0,50326.0,9.3515,95.38946,596.0,133.63
2023-05-02 00:00:00,98.48,0.0,7809.75,41200.0,47680.0,8.3515,96.990616,647.0,114.41
2023-05-02 01:00:00,85.6,0.0,7476.5,38800.0,46645.0,8.0515,97.97997,901.0,100.0
2023-05-02 02:00:00,83.3,0.0,7071.0,38350.0,44455.0,8.0515,97.31467,1159.0,96.49
2023-05-02 03:00:00,80.9,0.0,6942.25,36000.0,43763.0,7.9014997,97.97758,1319.0,92.01
2023-05-02 04:00:00,81.22,0.0,6982.0,35000.0,43764.0,7.5515,98.981384,1348.0,91.79
2023-05-02 05:00:00,90.39,0.0,7097.75,36900.0,46069.0,7.9014997,98.98424,1334.0,97.39
2023-05-02 06:00:00,111.06,43.0,7317.5,41400.0,49345.0,8.0015,99.66066,1316.0,121.6
2023-05-02 07:00:00,127.53,337.0,7779.5,45950.0,50640.0,8.5515,96.99532,1251.0,134.1
2023-05-02 08:00:00,135.26,809.0,8110.25,49200.0,52017.0,8.8515,90.62329,1121.0,134.93
2023-05-02 09:00:00,123.01,1459.0,8367.25,50750.0,53577.0,9.2515,84.08332,918.0,129.34
2023-05-02 10:00:00,115.77,2348.0,8590.25,50600.0,54212.0,10.4015,77.05032,734.0,118.6
2023-05-02 11:00:00,108.96,3283.0,8759.0,50400.0,54890.0,11.7015,70.44042,622.0,107.45
2023-05-02 12:00:00,98.46,4036.0,8729.5,50800.0,54744.0,12.8015,65.30239,537.0,113.35
2023-05-02 13:00:00,92.76,4509.0,8555.75,50950.0,53399.0,13.5015,61.10987,486.0,104.11
2023-05-02 14:00:00,86.32,4714.0,8380.5,49000.0,53149.0,13.7015,59.492996,469.0,99.69
2023-05-02 15:00:00,81.97,4591.0,8211.5,46950.0,52657.0,14.1515,56.987774,469.0,106.19
2023-05-02 16:00:00,87.2,4090.0,8119.5,45450.0,52338.0,14.5015,55.519882,475.0,97.8
2023-05-02 17:00:00,94.43,3128.0,8202.75,44150.0,53503.0,14.6515,53.85334,483.0,100.77
2023-05-02 18:00:00,117.38,1832.0,8414.75,44600.0,54766.0,14.1015,53.149147,530.0,131.07
2023-05-02 19:00:00,130.0,687.0,8554.25,46500.0,54081.0,13.0015,56.497406,582.0,145.03
2023-05-02 20:00:00,142.86,146.0,8554.25,46000.0,53862.0,11.8015,63.517807,678.0,144.16
2023-05-02 21:00:00,133.69,1.0,8486.5,45250.0,53436.0,9.5515,67.60268,817.0,145.19
2023-05-02 22:00:00,124.02,0.0,8303.25,44700.0,53154.0,8.0515,71.2094,923.0,145.2
2023-05-02 23:00:00,116.13,0.0,8082.25,46600.0,52978.0,6.9515,77.57811,917.0,130.96
2023-05-03 00:00:00,107.65,0.0,7579.5,43500.0,50802.0,6.4515,78.32634,987.0,113.19
2023-05-03 01:00:00,102.63,0.0,7236.75,40650.0,49991.0,5.8015,78.78404,990.0,103.8
2023-05-03 02:00:00,100.97,0.0,6999.0,39950.0,49075.0,5.4014997,79.56951,1000.0,94.81
2023-05-03 03:00:00,97.8,0.0,6846.75,37600.0,48349.0,4.9515,81.22501,995.0,95.0
2023-05-03 04:00:00,88.52,0.0,6881.25,36600.0,47844.0,4.4014997,83.50526,957.0,93.33
2023-05-03 05:00:00,99.88,0.0,6986.5,38000.0,48512.0,3.9515,85.26203,899.0,102.72
2023-05-03 06:00:00,111.86,66.0,7207.5,41800.0,50791.0,3.3014998,88.93577,901.0,125.16
2023-05-03 07:00:00,126.26,418.0,7786.0,46200.0,52348.0,3.6515,88.33276,963.0,139.91
2023-05-03 08:00:00,125.1,1525.0,8398.5,49200.0,53693.0,5.3015,85.41023,931.0,153.9
2023-05-03 09:00:00,110.1,2961.0,8611.25,50450.0,54522.0,7.3015,79.01037,883.0,148.34
2023-05-03 10:00:00,91.16,4125.0,8741.0,50150.0,54839.0,9.3515,72.46643,809.0,148.69
2023-05-03 11:00:00,84.16,4914.0,8836.0,50050.0,55006.0,11.2015,65.1742,691.0,129.2
2023-05-03 12:00:00,74.64,5373.0,8858.75,50700.0,55344.0,12.5015,58.7866,651.0,119.51
2023-05-03 13:00:00,59.11,5509.0,8672.0,50850.0,54147.0,13.4515,57.40572,732.0,102.48
2023-05-03 14:00:00,50.11,5319.0,8365.0,49400.0,53108.0,14.4015,53.414528,959.0,106.33
2023-05-03 15:00:00,53.46,4892.0,8198.5,47200.0,52333.0,15.0515,50.33804,1281.0,92.85
2023-05-03 16:00:00,62.75,4100.0,8134.0,45800.0,51520.0,15.4015,50.962086,1590.0,98.2
2023-05-03 17:00:00,91.76,2892.0,8266.5,44250.0,51097.0,15.6015,51.728195,1772.0,114.48
2023-05-03 18:00:00,104.08,1566.0,8516.5,45050.0,52740.0,15.4515,52.95535,1909.0,131.18
2023-05-03 19:00:00,126.23,666.0,8537.5,46850.0,52465.0,15.0515,55.470066,1994.0,148.11
2023-05-03 20:00:00,135.98,161.0,8497.75,45500.0,51963.0,13.8515,63.11344,2147.0,154.97
2023-05-03 21:00:00,126.28,1.0,8409.5,44750.0,52191.0,11.7015,69.71689,2343.0,146.16
2023-05-03 22:00:00,107.58,0.0,8343.25,44100.0,52505.0,10.6015,73.455635,2502.0,136.25
2023-05-03 23:00:00,95.19,0.0,8131.25,45550.0,52170.0,10.0515,74.89635,2559.0,120.7
2023-05-04 00:00:00,91.96,0.0,7712.5,41750.0,50104.0,9.4015,76.093994,2554.0,107.12
2023-05-04 01:00:00,86.1,0.0,7318.5,39250.0,49895.0,8.8515,78.41987,2486.0,100.39
2023-05-04 02:00:00,85.88,0.0,7039.75,38250.0,49508.0,8.4015,76.99615,2372.0,97.85
2023-05-04 03:00:00,85.54,0.0,6892.0,35800.0,48899.0,7.8515,80.48602,2227.0,96.35
2023-05-04 04:00:00,84.48,0.0,6925.0,34700.0,48579.0,7.4515,83.28963,2073.0,97.33
2023-05-04 05:00:00,92.6,0.0,7019.25,35900.0,48525.0,7.0515,86.49869,1959.0,106.99
2023-05-04 06:00:00,96.64,76.0,7237.5,39150.0,50142.0,6.6015,88.900764,1914.0,122.26
2023-05-04 07:00:00,122.33,472.0,7697.75,43350.0,52335.0,6.9515,87.09337,1928.0,142.69
2023-05-04 08:00:00,119.9,1405.0,8325.0,46250.0,53487.0,8.8015,83.74177,1859.0,135.61
2023-05-04 09:00:00,104.42,2639.0,8688.75,47400.0,54124.0,11.3015,77.19344,1698.0,116.38
2023-05-04 10:00:00,90.0,3731.0,9074.25,47700.0,53280.0,14.2015,69.73762,1580.0,98.85
2023-05-04 11:00:00,79.6,4525.0,9304.75,47950.0,51627.0,16.7015,63.545967,1532.0,93.12
2023-05-04 12:00:00,70.42,4897.0,9228.25,48700.0,52478.0,18.7515,60.10171,1510.0,96.25
2023-05-04 13:00:00,60.95,4799.0,9102.75,49000.0,52439.0,20.2515,58.499058,1571.0,92.61
2023-05-04 14:00:00,57.85,4538.0,8836.25,47400.0,51534.0,21.6515,48.755157,1752.0,88.03
2023-05-04 15:00:00,62.85,4183.0,8659.75,45850.0,51027.0,22.3515,45.182747,1867.0,85.82
2023-05-04 16:00:00,75.29,3568.0,8608.5,44500.0,50266.0,22.7515,46.20843,1790.0,87.5
2023-05-04 17:00:00,90.93,2501.0,8775.5,43550.0,51596.0,22.8015,48.74185,1579.0,100.25
2023-05-04 18:00:00,100.0,1376.0,8933.0,44300.0,53027.0,22.8015,52.92142,1340.0,118.36
2023-05-04 19:00:00,118.53,633.0,8919.25,45750.0,53275.0,21.7015,60.20457,1125.0,128.36
2023-05-04 20:00:00,118.24,162.0,8850.0,44350.0,51980.0,19.9015,68.80214,1076.0,132.21
2023-05-04 21:00:00,113.37,1.0,8714.25,43250.0,51415.0,18.8015,73.91492,1199.0,124.36
2023-05-04 22:00:00,107.79,0.0,8536.75,42650.0,51562.0,15.8515,89.06141,1326.0,115.32
2023-05-04 23:00:00,94.61,0.0,8216.0,44100.0,50887.0,16.4515,88.82225,1679.0,99.32
2023-05-05 00:00:00,91.5,0.0,7708.5,41650.0,46983.0,15.5015,91.67074,1356.0,102.03
2023-05-05 01:00:00,81.8,0.0,7389.5,38600.0,45932.0,14.3515,93.410324,1475.0,92.97
2023-05-05 02:00:00,78.49,0.0,7010.5,37500.0,44724.0,14.1515,86.615036,1624.0,90.35
2023-05-05 03:00:00,79.51,0.0,6844.25,35050.0,44675.0,13.3015,87.107605,1714.0,87.2
2023-05-05 04:00:00,78.49,0.0,6860.0,34050.0,44842.0,12.4515,89.67473,1627.0,92.39
